smiles,mpi,max_esp,min_esp,kurtosis,skewness,quantile(0.25),quantile(0.5),quantile(0.75),surface_area,"-10,10","-20,-10;10,20","-30,-20;20,30","-40,-30;30,40","-50,-40;40,50","-60,-50;50,60","-70,-60;60,70","-80,-70;70,80"
O,41.46370729,40.98347884,57.23993717,1.345624676,52.07834052,55.08870481,37.30970072,41.6844721,1.564510065,0.180737051,2.912091858,11.19468169,28.4285197,6.792968402,0,0,0
CI,13.89591569,15.27600809,88.77122337,0.651929928,52.2569916,79.98295052,42.60343565,17.71136863,7.802992948,5.543031853,13.82079624,0,0,0,0,0,0
CO,24.79340807,39.05390477,57.54545417,8.24910291,44.14906899,79.69080929,59.96651347,16.52651,5.088195677,3.067722009,7.149683428,9.035575843,18.80964664,2.154258402,0,0,0
SC,18.00611351,17.60501754,75.25861786,3.197042827,42.78569276,77.64955634,60.19476684,17.62314186,6.869393275,3.549738491,14.41057626,5.999192939,0,0,0,0,0
C#N,34.33300099,48.33197021,64.39188662,3.77811217,57.67910385,62.92296439,26.05869523,31.07537801,3.10358899,0.816741584,5.229860713,16.7558413,12.64589551,8.268265369,1.832891525,0,0
CCC,1.263453014,4.175150175,97.55318247,3.194441047,51.79843729,91.12191236,42.30820239,4.088166037,9.565014078,13.17975278,0,0,0,0,0,0,0
CCI,12.98654022,14.39165616,87.09749718,1.390779715,48.64140597,80.30123748,52.64710093,13.94200394,10.53608599,7.508647921,15.49031929,0,0,0,0,0,0
COC,15.59680181,8.858752093,59.51022537,15.72842217,28.05487839,90.10918539,58.29375935,12.59012014,8.14839985,7.013896661,7.558602348,6.157795385,10.18360379,0,0,0,0
CSC,15.1812993,12.27293652,73.41878438,6.815903623,36.97567131,84.27096277,57.29566402,13.64630161,9.685325547,6.664104128,13.28996342,6.910332127,0,0,0,0,0
ICI,12.22820563,22.25565984,90.48013112,5.026136275,62.07959243,83.18800393,34.1728502,14.29962468,11.38619136,10.88062926,5.669703147,12.06149311,0,0,0,0,0
NCC,13.73100154,20.98881991,55.48825695,19.32582707,31.64279572,90.09554302,49.32965039,10.55813879,8.764375936,8.20853185,5.492924761,8.410033818,9.926922964,0,0,0,0
OCC,19.44816073,37.00861159,57.55628204,12.83538727,39.70535772,89.54736022,54.96335417,13.74543033,7.94965629,5.892785841,7.401506884,8.763634805,18.78595929,0.73168138,0,0,0
CC#N,35.37770848,24.8112258,57.05475403,1.406278945,44.37269814,60.45343134,76.94565647,33.57782153,6.469587946,0.560849186,6.930510334,38.76632868,18.75069134,0,0,0,0
CC=O,28.55039784,19.02625676,58.9695265,5.250768908,38.05544631,73.03855432,69.42613524,24.74445408,6.81865109,1.577928211,11.68010769,19.66896201,17.63125015,0,0,0,0
CCBr,15.32683338,14.93999273,84.22379315,1.295679715,46.96309504,77.93988178,55.94009249,15.90337408,9.458294028,5.192011632,18.43724133,0,0,0,0,0,0
CCCC,1.402900634,4.062137675,97.33711314,3.18943247,49.96629128,91.17760893,42.84850651,4.116879989,12.24457241,15.8067143,0,0,0,0,0,0,0
CCCl,16.45257776,14.8948398,82.5932189,1.461562779,45.85561835,75.95603953,56.32761687,15.60606325,8.777261339,4.757099859,17.89287244,0,0,0,0,0,0
NCCC,11.29241685,21.21582516,57.03992055,22.83332362,33.9062062,88.31692278,46.19406989,8.406762426,11.4498699,11.14905992,5.425164216,8.058817964,6.563005669,0,0,0,0
NCCN,21.78317895,25.9711009,50.88318294,11.24800053,35.88051452,84.04426657,60.0020588,16.2003094,10.27012774,5.426142039,12.30895817,16.2711251,9.660011319,4.513397782,0,0,0
O=CN,38.97741633,46.06287706,50.95469601,3.239931079,47.35676878,58.37984667,56.86049598,33.23431676,5.829134205,1.541820259,5.274064887,16.0039568,34.04418794,18.88873935,0.203088919,0,0
OCCC,16.62813839,36.44662551,57.34512106,17.33472426,36.83078839,93.43813286,53.40816679,12.47829538,10.65090703,8.565232529,7.457655874,8.616759551,18.78719142,0.279535355,0,0,0
OCCN,24.17357432,42.57043788,52.45901269,9.104630249,44.71452632,78.20470384,56.53093891,18.09721696,9.589119315,4.132043582,13.45118541,14.14064522,14.24546172,6.400792268,0,0,0
OCCO,27.70787685,44.84381919,57.27261363,6.34135002,46.68164434,72.57074233,60.1278005,22.42573577,9.032358821,3.041854058,12.58528976,19.63781951,17.23477626,5.645514314,0,0,0
OCCS,23.7504589,43.76575152,64.3774347,6.327549895,51.78644372,74.31722424,55.05529216,22.62364968,10.7177869,3.972582193,16.73714806,15.90147185,9.483989845,5.511925963,0,0,0
C1OC1,22.08141561,14.57288905,62.14940073,6.769171138,36.36176689,79.18786136,61.90361792,19.0024555,6.548325735,2.785303091,12.90641277,8.244029631,11.44200732,0,0,0,0
CCC#N,29.93372519,22.32858048,56.47488764,4.796224689,38.84193387,70.74397258,74.15224962,25.54550214,9.372232837,1.212732687,15.06020372,28.99216698,19.67518799,0,0,0,0
CCC=C,6.305324012,9.04814172,81.87010674,9.539244766,38.59110866,89.22019952,44.23692791,6.794067038,11.44239243,12.89549091,4.969513843,0,0,0,0,0,0
CCCBr,12.84745972,14.73764092,84.12863135,3.029765087,45.52929239,82.80909694,50.55970671,14.07283809,11.96297991,8.074759568,17.43803306,0,0,0,0,0,0
CCCCC,1.116315198,4.178083065,97.28978648,3.497851925,51.4630451,91.28094486,42.12192801,3.758604533,14.64895061,18.16389718,0,0,0,0,0,0,0
CCCCl,13.57596098,14.41615414,82.40830742,3.159996122,44.37314343,81.43237982,51.01835053,13.91430808,11.3148534,7.383008538,17.56981784,0,0,0,0,0,0
CCNCC,7.63339014,19.82966973,59.32263287,36.99758775,25.04938566,90.63838016,45.81961543,6.902174224,13.72460921,14.67547375,3.504857856,5.147592295,5.4752643,0,0,0,0
CCOCC,8.898678755,8.078091018,60.41474166,28.46050555,22.77260999,90.64914122,46.45158968,8.522733057,14.11650036,14.90325758,3.545811535,5.449777353,6.895794311,0,0,0,0
ClCBr,13.91094829,23.6371209,87.61511006,5.495568926,63.11397762,81.99870453,30.28382707,12.82926162,8.613313944,7.916222311,5.342901204,14.86322626,0,0,0,0,0
ClCCl,15.66129899,25.08048091,85.72878916,5.089700899,62.54001583,81.39732225,29.2582904,15.14298626,7.90808625,6.787148352,6.134536876,15.58393966,0,0,0,0,0
CNC=O,30.55423521,43.24170653,50.30103219,7.078698751,42.6553927,77.28318355,62.94537771,21.51394408,8.815488113,3.335769342,9.939287659,14.24713667,25.53102365,18.49941941,0,0,0
COCCO,25.87509806,39.56248563,47.0776703,8.582942803,39.74111889,76.11021698,61.54653288,18.26555869,12.27491897,4.991601755,15.52955129,11.54326726,25.45927761,14.03489519,0,0,0
COCOC,23.63309644,12.03154852,48.96482556,11.13462538,31.47859841,84.26904922,66.4645916,18.1603528,12.36731369,4.165492013,20.60797459,7.043676085,17.37931013,12.71867919,0,0,0
NCCCC,10.29276851,20.60263547,55.19817021,31.41691016,26.35089886,91.61731348,47.34717071,8.401491602,13.7329419,13.48891377,5.035489633,7.309182701,8.945318593,0.080840515,0,0,0
NCCCN,20.70906323,23.01710877,52.29369022,12.14173251,34.69990635,84.71575567,59.08598645,16.03828625,13.25867976,7.510691794,13.81730825,16.28605319,13.87463095,3.059458232,0,0,0
O=S=O,36.28115206,36.6201093,70.99439713,1.083640051,56.90328192,64.02570211,20.92296922,47.67000615,5.002209697,0.915367334,7.456991079,15.37284264,33.91528438,2.629771697,0,0,0
OCCCC,12.00399195,38.41528198,60.24978322,21.53742107,46.86773907,87.45724052,42.47535353,7.888384855,13.11262539,12.19970057,5.148716318,9.036019561,13.3234885,1.610583947,0,0,0
OCCCl,21.3950945,45.72493218,65.57610707,9.415166918,56.49980051,76.75519931,44.92003009,18.29553231,9.681847628,4.727717071,13.68415187,13.20710177,7.576521069,6.068030959,0.028283884,0,0
OCCCO,25.7374474,40.86592063,58.93162987,6.515438253,46.51333907,75.39012358,55.79370306,20.03631715,11.80470854,4.318766651,14.75769772,18.26551974,28.69617816,4.293222989,0,0,0
S=C=S,3.45952599,19.03428897,98.65250229,20.81682891,74.81689806,89.56133861,39.34391357,2.774822706,8.010105591,10.17104344,2.958812322,1.592602297,0,0,0,0,0
BrCCBr,12.66546483,17.69877438,91.54705103,1.719027275,56.76483215,83.23029128,39.41335551,19.19285108,12.06580352,10.42026723,10.57566438,5.008020937,0,0,0,0,0
C=CC=C,9.3192823,14.61305723,85.03875474,4.108673727,51.95424206,84.30109968,41.77284955,9.484120581,10.3783969,9.653298933,10.11278427,0,0,0,0,0,0
CC(C)C,1.7334825,4.443049046,97.746993,2.3968382,51.84783115,90.37148418,42.61031093,4.512093781,11.90190829,15.47077631,0,0,0,0,0,0,0
CC1OC1,17.97459916,13.60431106,60.63958974,12.95234283,30.7435057,90.31729316,57.41579457,14.88955854,9.39593169,6.129821931,11.71378109,6.938966146,13.43872518,0,0,0,0
CCCC#N,25.53655549,21.79627757,56.30611038,7.906112405,36.23232609,83.62785654,65.91771332,22.40945075,11.92357765,3.813244438,16.30029516,24.29226394,19.93099988,0,0,0,0
CCCC=O,20.82157583,16.32796295,58.35752807,13.02536199,30.76680589,92.30317107,63.52536451,17.38354849,12.29850622,6.047073304,17.40610324,6.953321516,20.629073,0,0,0,0
CCCCCC,1.183150353,4.118900661,97.25576479,3.389212852,50.53334148,91.33324447,42.39524662,3.8217779,17.3226655,20.78512996,0,0,0,0,0,0,0
CCCCCl,12.07730001,14.1843326,82.12240291,4.863307429,42.52649432,85.9985494,50.37357219,12.42014133,13.66563381,9.860283045,17.16604901,0,0,0,0,0,0
CCNC=O,26.85689277,41.19355373,50.22780868,10.30713134,38.55518679,85.75714073,63.79888439,18.72923376,11.49792388,5.025072271,12.89681056,12.30711861,24.83222799,18.35258408,0,0,0
ClCCCl,21.10122463,23.65894846,76.22683719,1.32298971,55.29228414,75.79331233,29.71687623,26.67628894,10.63302735,4.37173454,15.20360426,24.36827352,0,0,0,0,0
COCCOC,19.90029795,13.05292729,47.04253361,13.89460937,29.91990722,85.59226118,60.70737932,14.88969217,15.41943021,8.583223163,17.23703042,7.877587744,18.57560474,9.805883325,0,0,0
FC(F)C,23.23023059,21.25954517,75.49175442,1.106151446,46.64853861,69.51371629,61.18387175,21.84395115,7.5453031,1.899034811,17.18015617,14.20179083,0,0,0,0,0
NC(C)C,12.19122313,20.40966098,55.51378695,26.37121303,27.53487812,91.95415856,49.99026251,10.9280783,11.1365467,10.28128132,6.726190463,7.086757412,8.579756053,0,0,0,0
OC(C)C,15.87969672,35.17903843,57.52627693,18.32699699,36.48827712,94.11855061,50.66492723,12.64936936,10.58120188,8.499054915,7.895190844,8.469008373,16.57510325,0,0,0,0
OCCC#N,38.94101348,49.41137479,56.25246132,2.003368008,49.13889216,59.80052538,61.92802923,36.62823822,10.38655006,1.284556552,8.48972763,41.50067598,41.18931773,6.007808837,2.82477497,0,0
OCCCCC,10.43866971,38.04320082,60.20493322,25.69669363,45.32640583,88.29808047,42.35570383,6.926127103,15.73060867,14.86159634,4.987509864,8.257012545,14.70695589,1.386805793,0,0,0
OCCCCO,24.91531122,39.28368423,59.72492703,8.060716551,43.57467021,82.23755966,61.86909333,20.25088498,14.09701577,5.822191847,15.97766905,19.37709361,29.57773435,4.435893799,0,0,0
OCCOCC,17.8411414,21.57514391,55.46749731,14.7666677,30.7022983,88.46403688,57.08315188,16.14998391,14.7923374,8.282074464,17.88597026,8.89291632,16.79984707,0,0,0,0
C1CCCC1,1.467378493,3.862717944,97.14232641,3.014388106,49.70870003,90.63426474,43.21391231,3.793903077,12.47404465,16.03168226,0,0,0,0,0,0,0
c1cscc1,13.14071129,18.03251639,82.77971381,2.845504554,52.03111727,80.65298986,39.86110239,13.30032992,10.69831808,7.894706669,14.40416186,1.724475436,0,0,0,0,0
CC(C)=C,6.736361493,7.43099145,81.21757883,10.61227305,36.98371318,89.92511601,44.82405232,7.839226319,11.22743961,12.67853241,4.984072983,0,0,0,0,0,0
CC(C)=O,24.9279672,18.01902406,56.15860245,8.541919964,34.74782006,84.85123584,63.12830904,20.28511374,9.627195666,4.165879651,12.61245363,15.14744809,23.31389132,0,0,0,0
CCC(C)C,1.319255249,4.535337352,97.54574082,2.998961898,52.34659558,91.03797193,42.24710927,4.165611986,14.04903336,17.57575565,0,0,0,0,0,0,0
CCC(O)C,14.0561539,34.38334954,57.17300332,23.4376828,33.11933249,94.29817861,51.58926514,10.69716889,12.91469217,11.30069831,6.815252244,8.095365546,16.56375328,0,0,0,0
CCC1OC1,14.33794745,13.78568419,61.27133127,17.30310216,28.96121167,90.25788441,53.32994589,12.59004437,12.09570731,9.527751873,10.33051178,6.88736897,11.21086093,0,0,0,0
CCCCC#N,25.07228399,21.26518564,55.5919675,11.52111429,31.62974879,95.49140914,71.26378872,20.63300714,14.73442709,3.786543418,24.20088588,19.41068883,21.04575694,0,0,0,0
CCCCC=C,5.362018928,8.740073971,81.49443019,13.72023686,34.93564813,90.20457933,45.56702246,6.660357631,16.55625701,17.91225792,4.961837817,0,0,0,0,0,0
CCCCCCC,1.259665882,4.012492332,97.1028691,3.680123542,49.28465743,91.64347048,42.99567616,3.942744557,18.75129414,22.18571618,0,0,0,0,0,0,0
CS(C)=O,33.51042041,26.50901839,42.62759775,9.434062015,33.66501784,82.79618137,79.00159842,26.1186756,10.51980152,2.13770812,15.6144238,20.90718629,10.98883204,23.46571024,3.69469445,0,0
N1CCCC1,9.091899788,20.5439963,57.4751529,33.48162299,23.18912813,93.01982963,47.94662748,7.113250624,11.74006075,12.68883675,2.993060752,5.788249067,7.981506635,0,0,0,0
O1CCCC1,14.63711158,11.33171057,56.26755208,22.35658393,23.84959147,93.00187741,57.33089651,10.99379006,11.24550975,10.50891805,6.317972939,5.263860397,13.02748025,0,0,0,0
OC(C)=O,25.73427857,45.13507473,60.3902971,7.004535788,46.9058233,73.2784452,60.86429468,19.90571757,7.955582216,2.696096912,13.72133251,11.36636798,17.71656029,4.19743458,0,0,0
OCC(C)C,14.03445517,36.7323661,57.95337252,21.52591274,37.91613615,91.38389087,50.7940993,11.44522372,12.86978372,11.05077798,7.218037276,8.144527344,16.44126526,0.568162834,0,0,0
OCC(O)C,24.46945369,42.38084561,56.44650841,9.05949808,41.84163145,81.61511842,63.05853503,19.09667776,11.52308086,4.794391799,15.25288703,16.84673205,18.35391773,3.332334446,0,0,0
OCCCCCC,11.75595411,35.83044645,57.12198426,30.09151244,31.66248351,93.00483123,51.04280161,9.192656999,18.40218368,17.06423689,5.44658016,8.210144399,19.27376969,0,0,0,0
OCCCCCO,21.7946756,38.8176783,58.65468887,10.6325102,41.56426168,86.08733933,58.13290672,16.03796648,17.22023856,8.725875773,16.76661189,17.04445888,33.48057284,2.418759187,0,0,0
OCCOCCN,21.49224604,41.82388199,54.58159635,8.804126567,47.2805247,77.01041492,47.2377288,16.24358063,16.62961355,8.608605665,15.4077253,21.59776591,23.21832088,5.563848536,0,0,0
OCCOCCO,23.69067631,43.09346718,57.76860791,8.644143991,43.49833074,80.12954322,61.0581169,20.17036438,16.28838452,6.50134946,20.41221635,19.09116365,23.31196069,5.107151384,0,0,0
OCCSCCO,25.95109189,41.9263605,56.58693234,6.011227315,48.09621782,71.1934706,51.03029073,21.61892993,16.91840451,5.901731993,20.52545585,21.95746973,33.3023699,6.554757572,0,0,0
c1ccccc1,12.83323866,11.81252311,81.05389794,2.815322392,46.00592872,80.38046976,44.30073693,12.32953655,12.17564485,8.893679569,16.01034443,0,0,0,0,0,0
C1CCCCC1,0.45022433,3.268270442,98.28012829,3.760263109,51.58887555,91.95717726,42.3609551,3.20706678,14.46090526,17.97954295,0,0,0,0,0,0,0
C1OCCOC1,18.57263758,12.69627226,63.4047575,9.062430673,34.33496211,84.46330691,60.04176564,15.02978927,12.14332459,6.517631011,16.22505861,12.1388208,8.489482845,0,0,0,0
CC(Br)Br,13.12809395,22.05091483,86.39841596,3.243164386,56.30063894,82.21583501,37.86635176,15.95660659,11.89309886,8.926712466,13.26379446,6.278469845,0,0,0,0,0
CC(Cl)Cl,15.36169045,22.97124274,83.27665919,2.562033205,55.53398095,80.3882674,35.80675325,18.2372229,10.57958605,6.986151415,14.67250627,6.645427332,0,0,0,0,0
CC1CCCC1,1.649276774,4.089173541,97.09497187,3.228506448,48.59473029,90.78886879,43.52377002,3.963937689,14.88387447,18.39420974,0,0,0,0,0,0,0
CCC(C)=C,5.668177655,7.493570336,80.93544957,13.2519199,35.41088538,90.59443723,44.67257821,6.601622506,13.7052617,15.42244292,4.247984911,0,0,0,0,0,0
CCC(C)=O,21.41176948,17.60245627,55.84458449,13.49068181,30.09459321,93.94348193,61.55280632,16.66570951,12.15523588,6.631984757,14.73161518,8.207222517,24.2135502,0,0,0,0
CCC(C)CC,1.425159697,4.542532593,96.92474069,3.394347699,49.70331006,91.29670828,43.24038474,4.114610153,16.61314469,20.08953628,0,0,0,0,0,0,0
CCC(C)Cl,12.15866538,13.20830597,81.9816203,4.799161759,41.76526619,85.08709704,52.05487119,11.75063713,13.77956566,10.24320897,16.53168804,0,0,0,0,0,0
CCC(O)CC,11.48735755,36.27973744,59.97696718,23.97663568,42.84871078,89.64681484,46.98383493,8.544778572,15.57350551,14.16946097,6.410208587,8.485722485,14.16210485,0.351185368,0,0,0
CCCC(C)C,1.410629475,4.577220568,96.99138486,3.079277079,51.19613711,91.20873163,42.87353946,4.27033957,16.93303311,20.40314564,0,0,0,0,0,0,0
CCCCCC#N,23.03088445,21.10893342,55.42797314,14.05424532,29.90635427,97.77214264,68.89557459,19.39456929,16.80717905,5.674013451,24.98925082,18.36210641,20.34308128,0,0,0,0
CCCCCCCC,0.879619432,4.289197153,97.53106714,3.55582445,51.69598152,91.6162,42.397372,3.681887084,22.15346611,25.52110723,0,0,0,0,0,0,0
CCCCCCCl,10.23971001,13.97123181,82.28937059,7.847295502,39.64116549,91.50369668,50.22846826,10.56989786,18.70268092,15.05943137,16.55567851,0,0,0,0,0,0
ClCC(C)C,11.75220562,13.94458705,82.46490935,4.470643734,44.01620173,85.89385509,47.3855537,13.29870176,13.619135,9.505983059,17.88807729,0,0,0,0,0,0
CN(=O)=O,36.62483431,30.40222102,63.96293686,0.042627178,49.86619658,60.58460193,44.81773971,38.96941055,7.082179522,0.653561008,5.954602725,45.26037952,19.2053911,0,0,0,0
CN(C)C=O,27.4740794,21.13874502,48.8965729,10.11013167,32.89134503,86.04977257,70.2786901,23.27796873,11.37981902,3.200353538,18.81498999,12.02923147,16.96197323,14.42350587,0,0,0
CN1CCCC1,5.546235861,6.080842086,61.79346651,54.8494327,9.824037422,93.09100729,47.05120434,5.214134546,14.34973318,16.51941838,1.246224695,3.908405661,4.091425437,0,0,0,0
CNC(C)=O,25.89074896,40.98210988,48.65621148,10.03508429,39.17132782,82.84693757,58.96295973,17.34872362,11.67344169,6.11726148,10.79970333,12.26272625,22.84921216,20.25957372,0,0,0
COC(C)=O,19.830236,14.73867563,59.35009783,9.453497649,34.33318244,80.5706058,60.60150664,15.99064559,11.1311145,5.800433491,15.82542699,7.436694409,16.41683009,0,0,0,0
COCCOCCO,21.1778561,14.61819582,52.6594761,9.238715121,34.84030441,79.658329,61.37095141,17.00681873,19.54425344,7.740133736,26.79609482,17.27520687,15.78278105,4.936285799,0,0,0
N1CCCCC1,9.751189275,19.27192977,56.24132376,39.6528682,18.65560104,94.25149258,50.84245071,8.196828552,13.77287913,14.44068118,3.733978441,5.092191736,8.274953234,0,0,0,0
n1ccccc1,17.79845887,18.74198247,57.33988588,9.564883285,39.35762726,80.89932127,47.03343361,17.64498875,11.351229,7.034924427,13.61107847,10.05137048,10.11232088,0,0,0,0
O1CCCCC1,11.46902087,9.153521012,58.13856176,28.58561055,20.40962523,93.93995275,52.92675665,9.591810645,13.37374949,13.6173029,4.151411458,5.280420936,11.59894071,0,0,0,0
OCC(O)CC,18.60011361,41.79564046,62.39403864,11.33347758,55.40245873,82.2503201,36.59413909,11.07736904,14.0636098,9.565899523,8.968238609,17.73023622,19.68662335,6.444160455,0,0,0
OCC(O)CO,28.32226177,52.30833153,55.91136068,7.231264363,48.81616231,72.74602999,54.18266819,24.08789135,12.5792993,4.331537304,15.22806134,19.34897905,29.70992232,5.772279054,4.073025224,0,0
OCCC(C)C,11.93159203,37.37090673,57.71254827,24.52087172,38.36812036,91.5287356,46.48571245,8.563079137,15.34773924,13.88664749,5.909881882,8.298820558,18.03664857,0.926200461,0,0,0
OCCC(O)C,22.41041307,39.14936868,58.5985282,8.399856183,46.88950222,82.18224819,47.92877723,19.48042282,13.94335656,6.870073121,14.45066083,17.77774662,25.64700293,3.531173877,0,0,0
OCCCCCCC,9.53029899,37.4459697,57.87676805,31.92106141,37.46317602,91.81530658,45.48377741,6.783710999,21.08108452,19.71210868,5.22413065,8.754593038,18.46185856,0.872754122,0,0,0
OCCOCCCC,15.13834626,40.97160595,60.66669769,17.38097128,44.37847936,88.30741707,50.3358439,11.55810551,20.03172487,14.72772433,12.94643593,14.67779185,13.93273006,3.26601624,0,0,0
BrC(Br)Br,8.412921077,28.08955461,93.93968002,16.39397846,71.2729916,85.65913224,34.407694,7.378107188,11.90666359,12.48892444,4.680929257,5.740749824,2.844402533,0,0,0,0
C1CC=CCC1,4.358853967,6.628194337,81.49632916,19.95588331,29.86355547,92.04522739,44.74045101,5.005645511,13.91163436,16.20654448,2.887302909,0,0,0,0,0,0
CC(=C)C#C,12.86712962,25.63763557,80.42988708,5.629390885,51.4336082,78.95485482,43.6236583,9.80268179,12.28391279,9.291232968,14.25489547,3.335442118,0,0,0,0,0
Cc1ccccc1,11.28619513,11.17555334,79.03900781,5.120986451,41.91257814,82.82165758,46.14979076,10.33455058,14.85387727,11.882921,15.15999435,0,0,0,0,0,0
CC1CCCCC1,0.989137114,3.79010882,96.92653046,4.181777366,49.11847724,91.71457645,42.89205062,3.432968752,16.65882346,20.13431842,0,0,0,0,0,0,0
Cc1ccccn1,14.76094694,17.23452278,58.57109889,12.54554509,37.50025926,82.66604658,45.90152363,13.68786651,14.21387237,9.902738709,14.81646217,6.643999783,8.540313634,0,0,0,0
CCCC(C)=O,17.43444976,16.912197,56.54308269,16.43173318,29.93021187,92.57130996,54.6135533,15.15752375,14.84549606,9.67058128,14.44794948,7.708735085,21.12979643,0,0,0,0
CCCC(C)CC,1.306811814,4.236072787,96.80011132,3.345845631,50.54664343,91.33885084,42.74308133,4.027755675,18.51575524,21.95480066,0,0,0,0,0,0,0
CCCCCCC=C,4.528946443,8.802653941,81.57644456,18.23376418,33.218317,91.44973012,44.96586022,6.086662808,20.67722141,22.17300081,4.445732383,0,0,0,0,0,0
CCCCCCCCC,1.572510057,3.488020396,97.18043518,4.247749599,44.96010576,92.342614,45.45528228,4.226560846,25.34434272,28.64935041,0,0,0,0,0,0,0
CCCCNCCCC,5.277446082,20.35354981,58.83524811,54.95341254,21.66551967,91.44118094,44.59255472,5.815928585,23.58843555,24.25412941,3.64365385,5.561558754,5.113561937,0,0,0,0
CCCCOCCCC,6.385626674,7.64159693,61.80565478,43.23126859,17.88554747,90.8262024,46.09473034,6.746578264,24.49698863,25.2571603,3.400749172,5.23720506,5.641979359,0,0,0,0
CCN(=O)=O,31.84574392,25.12633938,62.52496346,1.560851866,44.52368385,62.9787975,74.63873275,28.60253793,9.879932483,0.832585801,13.62637256,43.54791295,12.18886547,0,0,0,0
CCN(CC)CC,4.553311615,7.638262879,63.83428666,49.16718278,18.63185763,90.4048257,43.8059021,4.825606324,18.83691862,20.6349382,2.633158595,2.82681778,1.747973463,0,0,0,0
CCNC(C)=O,21.75309443,40.50778848,48.73780008,13.73796136,37.31942842,88.25732038,54.90257254,15.2590836,14.3346254,8.930430128,11.15788384,10.59578575,22.46162428,18.62836477,0,0,0
CCOC(C)=O,17.14237685,14.21709192,58.63324498,14.00329418,30.27859847,87.40762933,57.315587,13.55770319,13.84973906,9.161336942,14.13859745,6.711103564,18.24854061,0,0,0,0
ClB(Cl)Cl,4.243732876,35.01121643,95.5426286,49.30375115,84.00711817,89.41992141,38.5380642,4.442875927,10.05100797,12.45760302,1.945015478,1.739107129,1.86246512,0,0,0,0
ClC(Cl)=O,12.42208362,19.13748711,76.99393375,9.186982267,41.71113218,89.77212559,49.33011559,11.29429835,7.888343271,6.995895834,8.751953001,5.797392058,0,0,0,0,0
ClC(Cl)Cl,9.466806559,31.1499165,92.56256956,19.10973598,73.46894616,84.82375146,33.83814902,6.868972349,9.800634248,10.88493968,3.042560979,5.214971383,7.401829432,0,0,0,0
COC(OC)=O,21.2769012,15.37378746,63.99278264,4.085295996,40.1764652,71.85049816,59.14203731,17.59325413,12.43915144,4.604291994,19.77232645,17.79487726,7.147260981,0,0,0,0
COCCOCCOC,17.92948205,15.18412674,52.74431142,11.8756144,32.63448644,84.97326252,55.76814627,14.63664195,21.78419416,12.06568915,22.29053074,13.58769692,23.06929484,1.803107695,0,0,0
Fc1ccccc1,14.34171526,16.33153251,80.17755211,2.586876789,50.00057745,80.01161449,39.68930009,15.96343171,12.51646264,7.860161821,19.20903051,0,0,0,0,0,0
FCCCCCCCC,7.851440076,11.31963336,71.39405807,28.1507535,25.20639564,92.18314469,48.06903121,7.809035755,22.75820781,21.1697972,8.253675053,10.28038794,0,0,0,0,0
Ic1ccccc1,10.84866542,15.0361627,89.49566806,1.932033873,55.63744956,82.09157513,37.23191146,13.37901426,15.7614987,13.82684767,12.69458842,0,0,0,0,0,0
N#CCCCC#N,37.12073609,35.59127421,62.36830328,1.429544025,47.63366581,67.31146694,71.4721364,39.96165587,14.22424547,2.170438627,10.9843881,48.92517524,60.51865322,0,0,0,0
Nc1ccccc1,19.04973896,31.42303642,67.50979389,5.898278376,53.43830918,74.86322167,41.64529822,13.66786603,13.95285988,7.71531567,15.54022026,18.6649062,8.062649182,0,0,0,0
NCCCN(C)C,13.19158638,22.01323202,55.47871462,21.03548022,30.07263416,91.32696562,50.80700469,9.241218338,18.27368631,15.88328051,7.527293958,12.37442732,13.31877447,0,0,0,0
O=C1CCCC1,22.82956746,14.56888865,54.7807704,13.53293081,29.0492285,93.48310928,66.13403325,18.81201811,12.5828403,4.936252729,20.0581889,6.329709297,23.18892513,2.673992569,0,0,0
O=C1CCCO1,34.27468689,21.11400809,51.28599538,4.361271661,38.37182947,65.05291256,83.76416693,29.50376268,11.25612425,1.021934267,14.53104325,37.99098389,25.71121602,9.845908853,0,0,0
OC(C)(C)C,12.90954164,35.34434394,57.97589248,21.43831087,36.83257535,91.95017138,46.41329046,9.206934619,12.75035538,11.04657294,7.042379242,7.874364562,16.94807448,0,0,0,0
OC1CCCCC1,10.07734638,36.28375925,59.52158204,26.76963378,41.40512037,90.00808579,44.84516339,6.947688851,15.33245314,14.84856742,4.346467332,8.00174926,14.72421179,0.271926053,0,0,0
OCC1CCCO1,19.91135019,20.0607653,54.87095162,13.11208401,31.22873776,86.7913171,64.97899057,17.01627641,14.83704449,6.465453037,21.98112956,10.06193097,15.50927805,0.59523749,0,0,0
OCc1occc1,18.21846343,30.24445376,59.62465372,9.565346738,41.73389855,81.0418899,47.32429666,16.24367344,13.33763348,7.937646099,15.06464528,12.18221351,12.00817976,0,0,0,0
OCCCCCCCC,10.46384641,35.88264489,57.17433102,36.96719795,30.18976254,94.56585046,51.65821608,9.220429532,22.95640912,21.5041438,5.369861289,8.545600815,19.44234504,0,0,0,0
OCCOCCOCC,16.5510432,42.04903515,60.86546138,12.76912532,47.36854094,81.78156186,43.77458128,9.641203978,21.84336487,14.80007911,13.87630051,20.54852059,20.39462993,4.156809753,0,0,0
Brc1ccccc1,11.35946455,15.27454769,88.10704855,1.920635503,55.30132551,81.24921058,36.79183193,13.3007079,14.72458532,12.28961035,13.91236261,0,0,0,0,0,0
